campaign_id,pair_id,repetition,timestamp,scenario,mode,seed,repetitions_duration_seconds,dt,speed,grid_size,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions,collision_avoided,light_avg_wait_time,heavy_avg_wait_time,light_completed,heavy_completed,vehicles_active,vehicles_completed,simulation_time
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_8,8,2026-03-19T11:11:49.537Z,rush_hour,ai,20361077,300,0.2,1,6,24.1,6.6,481.04,3.4,231,0,29.5,28.9,24,3,17,33,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_9,9,2026-03-19T11:11:49.565Z,rush_hour,traditional,20361174,300,0.2,1,6,47.4,1.6,415.02,0,244,0,47.4,0,8,0,17,8,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_9,9,2026-03-19T11:11:49.590Z,rush_hour,ai,20361174,300,0.2,1,6,20.4,6.8,452.38,2.7,232,1,31.2,7.8,22,1,15,34,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_10,10,2026-03-19T11:11:49.611Z,rush_hour,traditional,20361271,300,0.2,1,6,45.1,2,426.9,34.8,244,1,46.6,0,9,0,14,10,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_10,10,2026-03-19T11:11:49.631Z,rush_hour,ai,20361271,300,0.2,1,6,13.1,7.4,426.11,2.7,229,1,23.7,13.2,20,1,18,37,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_11,11,2026-03-19T11:11:49.653Z,rush_hour,traditional,20361368,300,0.2,1,6,46.6,1.6,436.66,13,243,1,52,91.8,5,1,19,8,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_11,11,2026-03-19T11:11:49.675Z,rush_hour,ai,20361368,300,0.2,1,6,18.1,7.8,474.4,2.5,228,2,27.2,36.1,22,3,17,39,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_12,12,2026-03-19T11:11:49.697Z,rush_hour,traditional,20361465,300,0.2,1,6,39.1,3.4,468.03,0,238,0,37.9,47.7,15,2,19,17,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_12,12,2026-03-19T11:11:49.720Z,rush_hour,ai,20361465,300,0.2,1,6,23,5.6,462.16,3.3,234,2,26.8,27.2,21,3,16,28,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_13,13,2026-03-19T11:11:49.741Z,rush_hour,traditional,20361562,300,0.2,1,6,55.4,2,443.53,56.4,246,1,55.8,0,9,0,13,10,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_13,13,2026-03-19T11:11:49.761Z,rush_hour,ai,20361562,300,0.2,1,6,19.8,4.8,454.11,2.4,237,2,30.1,28.5,12,4,14,24,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_14,14,2026-03-19T11:11:49.787Z,rush_hour,traditional,20361659,300,0.2,1,6,42.2,2.8,455.16,35,239,1,41.7,66.4,11,1,21,14,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_14,14,2026-03-19T11:11:49.810Z,rush_hour,ai,20361659,300,0.2,1,6,21.4,5.8,475.07,2.6,235,1,26.8,45.8,18,3,14,29,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_15,15,2026-03-19T11:11:49.831Z,rush_hour,traditional,20361756,300,0.2,1,6,34.5,2.2,443.32,8.3,244,0,43.8,34.8,6,3,13,11,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_15,15,2026-03-19T11:11:49.852Z,rush_hour,ai,20361756,300,0.2,1,6,16.4,6.8,439.6,3,233,0,25.7,8.2,21,2,12,34,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_16,16,2026-03-19T11:11:49.876Z,rush_hour,traditional,20361853,300,0.2,1,6,56.1,1.4,437.94,0,246,0,52.2,79.4,6,1,14,7,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_16,16,2026-03-19T11:11:49.897Z,rush_hour,ai,20361853,300,0.2,1,6,14.6,7.2,434.52,2.7,230,0,26.5,12,19,2,17,36,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_17,17,2026-03-19T11:11:49.919Z,rush_hour,traditional,20361950,300,0.2,1,6,55.7,2,447.73,0,239,1,53.6,75.2,9,1,24,10,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_17,17,2026-03-19T11:11:49.941Z,rush_hour,ai,20361950,300,0.2,1,6,17.2,7.2,469.9,2.5,233,3,25.5,27.4,20,4,10,36,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_18,18,2026-03-19T11:11:49.962Z,rush_hour,traditional,20362047,300,0.2,1,6,49,2.2,434.53,43.9,240,0,50.6,0,9,0,21,11,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_18,18,2026-03-19T11:11:49.983Z,rush_hour,ai,20362047,300,0.2,1,6,16.3,6.6,458.48,2.8,231,2,23.6,28.6,18,4,18,33,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_19,19,2026-03-19T11:11:50.007Z,rush_hour,traditional,20362144,300,0.2,1,6,47.2,1.2,399.68,0,242,4,47.2,0,6,0,23,6,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_19,19,2026-03-19T11:11:50.027Z,rush_hour,ai,20362144,300,0.2,1,6,12.9,6.2,430.61,2.6,228,0,20.1,24.6,15,4,25,31,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_20,20,2026-03-19T11:11:50.048Z,rush_hour,traditional,20362241,300,0.2,1,6,74.8,1.2,426.94,0,247,0,74.8,0,6,0,15,6,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_20,20,2026-03-19T11:11:50.070Z,rush_hour,ai,20362241,300,0.2,1,6,17.7,8.6,507.01,3.1,227,1,25.4,28.8,22,7,15,43,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_21,21,2026-03-19T11:11:50.093Z,rush_hour,traditional,20362338,300,0.2,1,6,45.9,2,425.44,74.6,241,0,43.1,0,9,0,20,10,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_21,21,2026-03-19T11:11:50.114Z,rush_hour,ai,20362338,300,0.2,1,6,21,7.4,480.36,2.9,230,1,28.8,29.1,24,3,16,37,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_22,22,2026-03-19T11:11:50.135Z,rush_hour,traditional,20362435,300,0.2,1,6,41.5,1.6,428.98,0,242,1,34,93.8,7,1,20,8,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_22,22,2026-03-19T11:11:50.156Z,rush_hour,ai,20362435,300,0.2,1,6,17.6,5.2,458,2.9,238,1,25.5,31.9,13,4,12,26,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_23,23,2026-03-19T11:11:50.179Z,rush_hour,traditional,20362532,300,0.2,1,6,50.6,2.4,458.47,91.2,242,1,46.9,48.8,10,1,16,12,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_23,23,2026-03-19T11:11:50.201Z,rush_hour,ai,20362532,300,0.2,1,6,20.6,7.6,467.71,2.6,230,1,27.7,17,27,2,15,38,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_24,24,2026-03-19T11:11:50.225Z,rush_hour,traditional,20362629,300,0.2,1,6,61.1,1.4,421.63,0,242,0,69.1,12.8,6,1,23,7,300
