timestamp,scenario,mode,repetition,seed,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions,collision_avoided,vehicles_completed
2026-03-19T11:12:54.136Z,accident,rl,7,20460980,75.1,1,88.57,74.4,37,0,3
2026-03-19T11:12:54.143Z,accident,traditional,8,20461077,55.6,1.7,90.51,39.4,35,0,5
2026-03-19T11:12:54.148Z,accident,ai,8,20461077,13.7,6,87.43,2.6,32,0,18
2026-03-19T11:12:54.154Z,accident,rl,8,20461077,38.8,3.3,109.87,0,36,0,10
2026-03-19T11:12:54.160Z,accident,traditional,9,20461174,63.9,2,111.73,85.9,35,0,6
2026-03-19T11:12:54.165Z,accident,ai,9,20461174,21.5,6.7,122.12,2.4,31,1,20
2026-03-19T11:12:54.171Z,accident,rl,9,20461174,27.7,4.3,108.66,39.9,35,0,13
2026-03-19T11:12:54.177Z,accident,traditional,10,20461271,64,1,78.18,0,36,1,3
2026-03-19T11:12:54.183Z,accident,ai,10,20461271,35.2,7,181.38,3,29,0,21
2026-03-19T11:12:54.190Z,accident,rl,10,20461271,49.7,3,113.67,31,36,0,9
2026-03-19T11:12:54.197Z,emergency,traditional,1,20560398,57,2,96.5,0,35,0,6
2026-03-19T11:12:54.204Z,emergency,ai,1,20560398,18.6,8.7,116.12,2.7,29,0,26
2026-03-19T11:12:54.210Z,emergency,rl,1,20560398,41.3,4.7,143.63,39.8,31,0,14
2026-03-19T11:12:54.215Z,emergency,traditional,2,20560495,46.3,2,96.54,76,34,0,6
2026-03-19T11:12:54.220Z,emergency,ai,2,20560495,20.7,8.7,133.45,3.3,27,0,26
2026-03-19T11:12:54.226Z,emergency,rl,2,20560495,39,2,86.1,0,37,0,6
2026-03-19T11:12:54.232Z,emergency,traditional,3,20560592,63.4,2.7,118.12,48.8,32,0,8
2026-03-19T11:12:54.239Z,emergency,ai,3,20560592,17.8,10.3,124.17,2.7,26,0,31
2026-03-19T11:12:54.246Z,emergency,rl,3,20560592,50.8,4,157.56,55.3,33,0,12
2026-03-19T11:12:54.254Z,emergency,traditional,4,20560689,76.7,2.7,131.17,62.2,31,0,8
2026-03-19T11:12:54.260Z,emergency,ai,4,20560689,17.1,9.7,117.29,3,27,0,29
2026-03-19T11:12:54.267Z,emergency,rl,4,20560689,39.8,4,118.78,43.5,32,0,12
2026-03-19T11:12:54.273Z,emergency,traditional,5,20560786,74.6,1.3,92.59,15.2,36,0,4
2026-03-19T11:12:54.279Z,emergency,ai,5,20560786,10.7,9.3,104.94,3.1,27,0,28
2026-03-19T11:12:54.286Z,emergency,rl,5,20560786,33,5,124.06,33.2,32,0,15
2026-03-19T11:12:54.294Z,emergency,traditional,6,20560883,81.1,2,122.65,75.9,35,1,6
2026-03-19T11:12:54.300Z,emergency,ai,6,20560883,10.4,10,94.73,2.9,26,0,30
2026-03-19T11:12:54.308Z,emergency,rl,6,20560883,38.2,4.3,119.51,22.8,34,0,13
2026-03-19T11:12:54.315Z,emergency,traditional,7,20560980,47.8,3.7,126.82,50.9,29,1,11
2026-03-19T11:12:54.320Z,emergency,ai,7,20560980,12.9,8,103.09,2.7,27,0,24
2026-03-19T11:12:54.326Z,emergency,rl,7,20560980,32,5.3,137.41,42.8,33,0,16
2026-03-19T11:12:54.334Z,emergency,traditional,8,20561077,71.6,3.3,178.68,41,34,1,10
2026-03-19T11:12:54.340Z,emergency,ai,8,20561077,23.3,10.3,174.57,3,27,0,31
2026-03-19T11:12:54.347Z,emergency,rl,8,20561077,38.3,4,114.71,25.9,34,0,12
